img_id	img_url	title	eng_title
119828.jpg	koeln-bonn-090119.jpg	131 Flüge wegen Streik gestrichen	131 flights canceled due to strike
119830.jpg	much-parken-0901119.jpg	Zusätzliche Parkplätze und längere Parkzeiten sollen Streit beilegen	Additional parking and longer parking hours should enclose dispute
119831.jpg	woodstock-legenden.jpg	Legendäres Festival wird nach 50 Jahren neu aufgelegt	Legendary festival will be reloaded after 50 years
119834.jpg	wu-gartenweg-burscheid--1-.jpg	Bauarbeiten verzögern sich wegen Sturmwarnungen	Construction are delayed due to storm warnings
119835.jpg	urn-newsml-dpa-com-20090101-190110-99-501164-large-4-3.jpg	Deutsche Industrie fordert härteren Kurs gegenüber China	German industry demands harder price compared to China
119836.jpg	anstreicher-dahlem-0901119.jpg	110 Jahre altes Vereinshaus Dahlem wird aufwendig renoviert	110 years old club house Dahlem is renovated elaborately
119838.jpg	als-ersatz-fuer-eine-gerodete-und-demnaechst-versiegelte-flaeche-laesst-die-kvb-neupflanzungen-anlegen-.jpg	Rund 4000 Bäume und Sträucher	Around 4000 trees and shrubs
119839.jpg	zwei-jahre-soll-es-laut-stadtverwaltung-dauern--bis-die-mitte-chorweilers-umgestaltet-sein-wird-.jpg	Wasserspiel und farbiger Asphalt	Water feature and colored asphalt
119840.jpg	geschmueckte-jungfernfahrt--am-25--august-fuhr-die-linie-3-erstmals-bis-zum-goerlinger-zentrum----2019-01-10-08-02-58-926.jpg	Das können andere Städte besser	That can other cities better
119841.jpg	die--jloeckspilze--winfried-steinbach--mitte--und-wolfgang-muellers--unterstuetzt-durch-stevie-evers--bei-ihrem-konzert-im-schlueters-.jpg	„Rhythmus-Eier“ für das Publikum	"Rhythmoys" for the audience
119842.jpg	britta-frechen-in-einer-der-leerstehenden-wohnungen-der-gag-in-der-loestrasse--der-schattenwurf-in-den-fenstern-lockte-zahlreiche-besucher-an-.jpg	Schatten als Projektion des Lebens	Shadow as a projection of life
119843.jpg	rennschalen-und-sportlenkrad-praegen-das-aktuelle-interieur-.jpg	Seit 45 Jahren Familienkutsche und Rennwagen	Family coach and racing cars for 45 years
119844.jpg	an-der-bachstrasse-wird-seit-beginn-der-bauarbeiten-ein-bolzplatz-vermisst-.jpg	Zu wenig Platz zum Spielen	Too little space to play
119845.jpg	h-a-schults-muellmaenner-machten-station-in-aegypten-.jpg	Merkwürdige Begegnungen	Strange encounters
119846.jpg	im-partner-look-kostuem-kam-dieses-paar-zur-proklamation-.jpg	Umzugskartons für das Dreigestirn	Moving boxes for the three star
119849.jpg	urn-newsml-dpa-com-20090101-190107-99-466106-large-4-3.jpg	Kleinkind misshandelt: Gefängnis für Stiefvater	Toddler mistreated: prison for stepfather
119850.jpg	rtw-symbolbild.jpg	26-Jährige verwechselt Fahrspur und fährt gegen Werbetafel	26-year-old confused lane and goes against billboard
119852.jpg	flugbereitschaft-steinmeier.jpg	Minister Müller ist empört über Flugbereitschaft	Minister Müller is outraged by flying
119856.jpg	jogging-im-winter-fil-mazzarino-711354-unsplash.jpg	Wie Sie sich jetzt motivieren	How to motivate yourself to get fit until summer
119859.jpg	urn-newsml-dpa-com-20090101-190110-99-503057-large-4-3.jpg	Lady Gaga entschuldigt sich für Zusammenarbeit mit R. Kelly	Lady Gaga apologizes for cooperation with R. Kelly
119860.jpg	streik-flughafen-stuttgart.jpg	Zehntausende Reisende trifft der Flughafen-Streik	Tens of thousands of travelers meet the airport strike
119862.jpg	urn-newsml-dpa-com-20090101-190110-99-503093-large-4-3.jpg	Ringen: Olympiasiegerin Yoshida beendet Karriere	Ringen: Olympic champion Yoshida finishes career
119863.jpg	urn-newsml-dpa-com-20090101-190110-99-503302-large-4-3.jpg	Klares „Nein” von Kevin Hart zur Oscar-Moderation im Februar	Clear "no" by Kevin Hart for the Oscar moderation in February
119864.jpg	urn-newsml-dpa-com-20090101-190109-99-493361-large-4-3.jpg	Deutschland feiert 100 Jahre Bauhaus	Germany celebrates 100 years of Bauhaus
119866.jpg	71-142479526--null--09-01-2019-18-17-43-100-.jpg	Entwurf für Umbau findet viel Zustimmung	Design for conversion finds a lot of approval
119869.jpg	mottoschal-im-guerzenich.jpg	Der Gürzenich ist ab sofort mottogerecht verkleidet	The Sürzenich is closed at all motto law
119870.jpg	gebaerdendolmetscherin-alina-ackers.jpg	Streit um Gebärdendolmetscher im Gürzenich	Dispute about gesture interpreters in the Sürzenich
119875.jpg	mhk-bergheim-100119.jpg	Maria-Hilf-Krankenhaus schließt Ende März seine Geburtshilfe	Maria-Help hospital concludes his obstetrics at the end of March
119876.jpg	leverkusen-feuer-kanuclub-alf-9111.jpg	Küche im Vereinsheim brannte	Kitchen in the clubhouse burned
119877.jpg	unfall-kerpen.jpg	„Selbstüberschätzung wird jungen Fahrern häufig zum Verhängnis“	"Self-assessment is often fatal to young drivers"
119880.jpg	sergey-mishchurenko-taenzer-huerth-1001119.jpg	28-Jähriger aus Hürth tanzt sich ins „Masters of Dance“-Finale	28-year-old from Hürth dances to the "Masters of Dance" finals
120497.jpg	b--stau-100119.jpg	54-jährige Autofahrerin stirbt im Schneestau auf der A8	54-year-old car driver dies in snow traffic on the A8
119883.jpg	lemonaid-limette.jpg	Limonade enthält zu wenig Zucker	Lemonade contains too little sugar
119884.jpg	frau-beisst-in-broetchen.jpg	Dunkles Brot ist nicht gesünder als helles	Dark bread is not healthier than bright
119885.jpg	unfall-a3.jpg	Sprinter knallt auf Lkw – Fahrer eingeklemmt	Sprinter bangs on truck - drivers pinched
119886.jpg	facebook-app-logo.jpg	Posting soll Facebook-Daten schützen – stimmt das?	Posting should protect Facebook data - that's true?
119887.jpg	foto-paltrow.jpg	Gwyneth Paltrow feiert mit Chris Martin	Gwyneth Paltrow celebrates with Chris Martin
119888.jpg	urn-newsml-dpa-com-20090101-190110-99-503272-large-4-3.jpg	50 Jahre danach: Neues Woodstock geplant	50 years later: New Woodstock planned
119889.jpg	urn-newsml-dpa-com-20090101-190110-99-504551-large-4-3.jpg	Thom Yorke kommt nicht zur Aufnahme in den Rock-Olymp	Thom Yorke does not come to the Rock Olympus
119890.jpg	blaulicht-100119.jpg	Briefkasten von AfD-Abgeordnetem gesprengt	Mailbox from AFD-MEPs blown up
119892.jpg	bruderschaftsbuch-bad-muenstereifel-100119.jpg	Verschollenes Bruderschaftsbuch in Bad Münstereifel wieder aufgetaucht	Volley brotherhood book in Bad Münstereifer again
119893.jpg	ford-logo-260418.jpg	Ford baut Europageschäft um und streicht Jobs	Ford builds Europe business and strokes jobs
119895.jpg	urn-newsml-dpa-com-20090101-190110-99-505679-large-4-3.jpg	Ford will Jobs in Europa streichen	Ford wants to delete jobs in Europe
119896.jpg	burbach-heimleiter.jpg	Burbacher Heimleiter soll Bewährungsstrafe bekommen	Burbacher home manager should get probation
119897.jpg	magnitz.jpg	Staatsanwaltschaft prüft Bekennerschreiben im Fall Magnitz	Prosecutor's Office examines confessional writing in case Magnitz
119898.jpg	71-142470539--null--09-01-2019-18-00-24-797-.jpg	Die Gruppe „Längdros“ lässt die Puppen tanzen	The group "Löddros" lets the dolls dance
119903.jpg	buchhandlung-59939123.jpg	Thalia und Mayersche schließen sich zusammen	Thalia and Mayersche join together
119906.jpg	unfallstelle-in-stolberg.jpg	Social-Media-Nutzer löschen Konten	Clear Social Media User Accounts
119905.jpg	martin-kramm-bethanien-100119.jpg	Leiter des Kinderdorfs Bethanien geht in den Ruhestand	Head of Kinderdorf Bethanien is retiring
119907.jpg	urn-newsml-dpa-com-20090101-190110-99-506521-large-4-3.jpg	Buchhandelsketten Thalia und Mayersche fusionieren	Buchhandelschetten Thalia and Mayer fusion
119911.jpg	neujahrsvorsatz-rauc-59870759.jpg	Deutlich weniger Leverkusener rauchen Zigarette	Significantly less Leverkusen smoking cigarette
119912.jpg	hauptmann-lilith-1.jpg	Wer wird Sportlerin des Jahres 2018?	Who will become athlete of the year 2018?
119934.jpg	waesche-dampft-auf-dem-staender.jpg	Warum Wäsche bei Frost besonders gut trocknet	Why laundry is very well dried at frost
120500.jpg	urn-newsml-dpa-com-20090101-190110-99-504961-large-4-3.jpg	Hoffnungsschimmer für Germania: Erste Finanzspritze in Sicht	Hope for Germania: First financial syringe in sight
119937.jpg	boatenghummels1.jpg	Wie steht es um die Zukunft von Hummels und Boateng beim FC Bayern?	What about the future of Hummels and Boateng at FC Bayern?
119939.jpg	kik-klage-dortmund.jpg	Klage gegen Kik nach Fabrikbrand in Pakistan abgewiesen	Action against Kik to Fabrikbrand dismissed in Pakistan
119942.jpg	puppenkoenig-10012019.jpg	Spielwarenhändler Puppenkönig schließt	Toy dealer coupling king closes
119943.jpg	urn-newsml-dpa-com-20090101-190110-99-508240-large-4-3.jpg	Ford will Jobs in Europa streichen	Ford wants to delete jobs in Europe
120587.jpg	urn-newsml-dpa-com-20090101-190110-99-506940-large-4-3.jpg	Erste Flüge vom neuen Istanbul-Flughafen nach Deutschland	First flights from the new Istanbul airport to Germany
119945.jpg	nicole-sander.jpg	Bürgermeisterin Sander will bei Kommunalwahl erneut antreten	Mayor Sander wants to start again at local election
119947.jpg	uwegensheimer.jpg	Die Superstars der Handball-WM	The superstars of the Handball World Cup
119948.jpg	polizeiabsperrung.jpg	Polizei entdeckt Munitionslager in Kölner Wohnung	Police discover ammunition camp in Cologne apartment
119950.jpg	bartels-modeste.jpg	Ersatztorwart muss als Feldspieler aushelfen	Replacement Torwart must help as a field player
119951.jpg	bild-hartwich.jpg	Daniel Hartwich und Luke Mockridge nominiert	Daniel Hartwich and Luke Mockridge nominated
119952.jpg	spd-56205790.jpg	Wer käme überhaupt als Kanzlerkandidat in Frage?	Who would be in question as Chancellor's candidate?
119954.jpg	dpa-hund-auf-decke.jpg	Einbrecher in Rösrath sperren Hund weg und rauben Wohnung aus	Burglar in Rösrath lock dog away and rob apartment
119955.jpg	polizei-im-hambacher-forst-1001119.jpg	Hambacher Forst wird nun doch nicht geräumt	Hambacher Forst is not cleared
119956.jpg	werner-mauss-dpa.jpg	Fall um Ex-Agent Werner Mauss wird neu aufgezogen	Case by ex-agent Werner Mauss is recovered
119957.jpg	friedrich-merz--1-.jpg	Kramp-Karrenbauer einigt sich mit Merz auf Posten	Kramp Karrenbauer agrees with Merz on posts
119958.jpg	71-142535295--null--10-01-2019-16-01-52-010-.jpg	Gummersbacher Kreishaus wurde zum Lichtspielhaus	Gummersbacher Kreishaus became a light house
119959.jpg	5f9c5200c1e03ab3.jpg	So teuer könnte die Scheidung des Amazon-Gründers werden	So expensive could be the divorce of the Amazon founder
119960.jpg	kachelmann.jpg	Jörg Kachelmann gewinnt Verfahren gegen Springer	Jörg Kachelmann wins procedure for Springer
119961.jpg	20182506-tb-polizei-einsatzwagen-01.jpg	Zwei mutmaßliche Drogendealer in Köln festgenommen	Two alleged drug dealers arrested in Cologne
119963.jpg	claudia-blum.jpg	Warum der Stolz der Bürgermeisterin falsch ist	Why the pride of the mayor is wrong
119966.jpg	prokop.jpg	Wenig Optimismus vor der Handball-WM	Little optimism in front of the Handball World Cup
119967.jpg	eisbaer-zoo-wuppertal-100119.jpg	Wuppertaler Zoo will seine Eisbären-Haltung aufgeben	Wuppertal Zoo wants to give up his polar bear attitude
119969.jpg	das-partyschiff-im-niehler-hafen.jpg	Gesunkenes Partyschiff in Köln wird Schritt für Schritt geborgen	Fallow party ship in Cologne is saved step by step
119970.jpg	kita--symbolbild-.jpg	Was das Kölner Eltern und die Stadt bedeutet	What the Cologne parents and the city means
119971.jpg	cdu-politiker-walter-grau.jpg	Kölner CDU-Politiker Walter Grau gestorben	Cologne CDU politician Walter Gray died
119972.jpg	bg-immunitaetsmauer-remigiuskirche-ftz--19-.jpg	Arbeiter finden historische Stücke in Bergheimer Großbaustelle	Workers find historical pieces in Bergheim's big construction site
119973.jpg	e-zigarette.jpg	Gutachter muss Ursache für explodierende E-Zigarette klären	Reviewer must clarify the cause of exploding e-cigarette
119976.jpg	5f9c540049030da2.jpg	Hacker bekam kalte Füße – und löschte 32 Mal die Festplatte	Hacker got cold feet - and deleted the hard drive 32 times
119977.jpg	ob-henriette-reker--vorsitzender-martin-schwieren-und-geschaeftsfuehrer-thomas-guenther-vom-verkehrsverein.jpg	Kölner Verkehrsverein kritisiert Stadt für Verkehrsprojekte scharf	Cologne Traffic Association criticizes city for traffic projects sharply
119978.jpg	mitsingparty-loss-mer-singe.jpg	Kasalla haben beim „Loss mer singe”-Auftakt die Nase vorn	Kazalla have the nose in the "Loss mer sing" uptake
119979.jpg	haie-stadion.jpg	Haie-Profis nehmen Eis im Rhein-Energie-Stadion unter die Lupe	Haie professionals take up ice in the Rhine Energy Stadium
119980.jpg	71-142517643--null--10-01-2019-17-31-37-557-.jpg	Theatergruppe muss bei „Ein Herz und eine Seele“ improvisieren	Theater group must improvise at "a heart and a soul"
119982.jpg	kaczmarek-fortuna.jpg	Angreifer und Abwehrspieler werden gesucht	Ticker and defender are searched
119983.jpg	71-142543044--null--10-01-2019-17-52-22-946-.jpg	Chormitglied erleidet Kreislaufzusammenbruch in der Philharmonie	Choral member suffers circulatory breakdown in the Philharmonie
119984.jpg	katja-lavassas.jpg	Was sich alles ändert bei der Kölner Pripro 2019	What does everything change at the Cologne Pripro 2019
119985.jpg	turnerinnen-nuembrecht.jpg	Wer wird Mannschaft des Jahres 2018 in Oberberg?	Who will be team of 2018 in Oberberg?
119986.jpg	71-142521475--null--10-01-2019-17-55-30-314-.jpg	Lindlar schafft mehr Platz für Büros und Flüchtlinge	Lindlar creates more space for offices and refugees
119987.jpg	windelentsorgung.jpg	Der Bauhof in Wipperfürth nimmt jetzt Windeln an	The Bauhof in Wipperfürth now takes diapers
119988.jpg	metall-luester-im-rahmen-passagen.jpg	Parallel zur Möbelmesse startet die Design-Schau „Passagen”	Parallel to the furniture fair, the design show "passages" starts
119990.jpg	5f9c52001b1eb967.jpg	Gericht verbietet Amazons WLAN-Bestellknöpfe	Court prohibits Amazon WLAN customer buttons
119991.jpg	71-142552081--null--10-01-2019-18-32-44-430-.jpg	Erneut Rekordjahr für die Kölner Messe	Again record year for the Cologne fair
119992.jpg	feuer-symbolbild.jpg	Mutter erstickt mit ihren Kindern an Feuer	Mother stifles with her children to fire
119994.jpg	71-142549743--null--10-01-2019-18-49-10-824-.jpg	Ford streicht tausende Stellen in Europa – Folgen für Köln noch unklar	Ford strokes thousands of jobs in Europe - episodes for Cologne still unclear
119995.jpg	schule-symbolbild.jpg	Schulverweigerer aus Hessen scheitern vor europäischem Gericht	School refusers from Hesse fail from the European court
119996.jpg	durchsuchung-shisha-bar.jpg	Polizei durchsucht Shisha-Bar am Rudolfplatz	Police searches Shisha-Bar at Rudolfplatz
119997.jpg	die-karnevalisten-erhalten-im-koelner-dom-ihren-segen-.jpg	Karnevalisten empfangen Segen im Kölner Dom	Carnivalists receive blessing in the Cologne Cathedral
119998.jpg	laptop.jpg	Ermittler schätzten erste Hinweise offenbar nicht richtig ein	Investigators evidently not appreciated the first information
119999.jpg	gensheimer.jpg	Deutsche Handballer schlagen Korea souverän	German handballers beat Korea sovereign
120000.jpg	veh-fc.jpg	Diese Spieler hat Armin Veh im Visier	These players have Armin Veh in the visor
120003.jpg	urn-newsml-dpa-com-20090101-190110-99-512960-large-4-3.jpg	Deutsche Handballer starten souverän in Heim-WM	German handballers start sovereign in home World Cup
120004.jpg	beer-bitches.jpg	Das sind die besten kölschen Platten 2018	These are the best Kölschen plates 2018
120008.jpg	merkel-tsipras.jpg	Merkel und Tsipras wollen neue Ära der Zusammenarbeit	Merkel and Tsipras want new era of cooperation
120011.jpg	poggenburg.jpg	Rechtsaußen André Poggenburg verlässt die AfD	Right outside André Poggenburg leaves the AFD
120012.jpg	urn-newsml-dpa-com-20090101-190110-99-513001-large-4-3.jpg	Handball-WM in Deutschland und Dänemark eröffnet	Handball World Cup in Germany and Denmark opened
120014.jpg	rohe-haehnchen.jpg	Durchfallerreger offenbar in jedem zweiten Hähnchen	Diarrhea obviously in every second chicken
120052.jpg	dieter-herion-praesentiert-eines-seiner-fotoalben-.jpg	Von Bänken lernen	Learn from benches
120054.jpg	mitarbeiterin-ford-werk-koeln.jpg	Jetzt rächt sich	Now, Ford has been waiting for too long
120057.jpg	eastbrotherlightstation.jpg	Trauminsel sucht Gastwirt – für 130.000 Dollar im Jahr	Dream Island is looking for innkeeper - for $ 130,000 a year
120058.jpg	papstar-kall-biokunststoff-100119.jpg	Wie die Eifeler Firma Papstar mit dem EU-Plastikverbot umgeht	How the Eifeler company Papstar deals with the EU plastic ban
120059.jpg	71-142539970--null--10-01-2019-17-42-38-348-.jpg	Teile der Deckenverkleidung lagen auf dem Boden der Turnhalle	Parts of the ceiling cladding lay on the bottom of the gym
120061.jpg	a-1-zelt.jpg	Der zweite Eingriff wird vorbereitet	The second procedure is prepared
120062.jpg	arbeitskampf-zanders-1001119.jpg	Bei diesen Firmen kommen einige Ex-Zandrianer unter	With these companies some ex-Zandrians come under
120063.jpg	haehnchen.jpg	Jedes zweite Hähnchen im Handel von Durchfallerreger befallen	Every second chicken commercially affected by diarrhea
120064.jpg	ronaldo.jpg	Polizei in Las Vegas fordert DNA-Probe von Ronaldo an	Police in Las Vegas calls for DNA Sample of Ronaldo
